Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-1331.650238414375,nan,0
500,-100.0,-582.5089146625174,7781.0044,499
1000,-100.0,-690.0805535672382,5573.5454,999
1500,-100.0,-697.177238477515,4715.7754,1499
2000,-100.0,-639.5159251101089,3267.7356,1999
2500,-100.0,-493.58246513087886,3282.5146,2499
3000,-100.0,-668.0857959735868,3274.1968,2999
3500,-100.0,-611.6293948681101,3101.9675,3499
4000,-100.0,-657.5296400602041,2916.3306,3999
4500,-100.0,-582.4344623124373,2203.498,4499
5000,-100.0,-611.3575512275959,3999.962,4999
5500,-100.0,-564.6396571159354,3209.685,5499
6000,-100.0,-531.8887562690804,3175.7607,5999
6500,-90.0,-342.914920355094,2992.5774,6499
7000,-100.0,-202.9376566731331,2998.2288,6999
7500,-100.0,-129.17467294338422,2580.0579,7499
8000,-100.0,-126.55934634993166,2482.0232,7999
8500,-100.0,-147.16912286271247,2298.936,8499
9000,-100.0,-541.0645920833173,2094.097,8999
9500,-100.0,-502.75738224101303,1888.2058,9499
10000,-100.0,-272.49901786071166,2000.8069,9999
10500,-100.0,-177.07307632415913,1776.3074,10499
11000,-90.0,-416.7265319233081,1633.3835,10999
11500,-100.0,-458.45021078613945,1478.2256,11499
12000,-100.0,-239.13746574795113,1321.3822,11999
12500,-100.0,-142.07522870637257,1154.5066,12499
13000,-100.0,-146.21951200181144,1079.3333,12999
13500,-100.0,-121.90219662778907,961.9411,13499
14000,-10.0,-131.40380834859147,949.47675,13999
14500,-80.0,-147.7314882837731,836.0761,14499
15000,-30.0,-139.8136652252698,890.92596,14999
15500,-100.0,-131.00990576925625,1151.4915,15499
16000,-100.0,-122.76768386372916,1461.4966,15999
16500,-100.0,-114.03422583408887,1558.5503,16499
17000,-100.0,-135.32583114913697,1239.4865,16999
17500,100.0,-109.14679590051037,1423.2063,17499
18000,-100.0,-137.5508242099401,1309.0953,17999
18500,-100.0,-130.76365927236355,1466.0317,18499
19000,100.0,-133.44540521216783,1614.9626,18999
19500,-100.0,-125.56354851053057,1945.7423,19499
20000,-100.0,-113.57579589239477,1820.668,19999
20500,-100.0,-126.5946012203267,1629.9418,20499
21000,-100.0,-102.14561495627547,1748.4119,20999
21500,-100.0,-140.22569928692747,2020.047,21499
22000,-100.0,-128.52891490144,2329.6655,21999
22500,-100.0,-150.28710658639193,2449.171,22499
23000,-100.0,-120.08537331621945,2246.6577,22999
23500,-100.0,-124.61081546419518,2581.9077,23499
24000,100.0,-98.01583706470997,2269.9656,23999
24500,-100.0,-129.34649066994155,2841.7432,24499
25000,-100.0,-131.79204951491184,3077.1978,24999
25500,-100.0,-144.30480613612227,2622.449,25499
26000,-100.0,-151.1240531640752,2482.446,25999
26500,-100.0,-137.89807003837916,2327.3499,26499
27000,-100.0,-142.73936280631395,2508.7468,26999
27500,-100.0,-122.94692333164558,2444.846,27499
28000,-30.0,-129.04015539811294,2451.5898,27999
28500,-100.0,-131.69416667161,2414.105,28499
29000,-100.0,-133.06710552498717,2228.1482,28999
29500,-100.0,-139.3425647476636,2325.3826,29499
30000,-60.0,-144.69338886768713,2357.2532,29999
30500,-100.0,-129.00607321976727,2500.3047,30499
31000,-100.0,-127.59752958281913,2373.2422,30999
31500,-100.0,-181.2661593006459,2302.5217,31499
32000,-100.0,-148.12619895619963,2047.2573,31999
32500,-100.0,-117.63060762333498,2240.3428,32499
33000,-100.0,-136.38484898519633,2223.9065,32999
33500,-100.0,-143.41794999664836,2375.0684,33499
34000,-90.0,-131.45421137174475,2360.7852,33999
34500,20.0,-103.37345563130575,2210.6182,34499
35000,-100.0,-144.21967627359334,1858.2081,34999
35500,-100.0,-91.29650777547121,2124.1223,35499
36000,-100.0,-147.1967210588914,2462.7932,35999
36500,-100.0,-122.56135755877199,2449.6748,36499
37000,-100.0,-137.23765871540905,2518.7612,36999
37500,-20.0,-151.53325960847536,2237.9307,37499
38000,-10.0,-138.4489622862733,2370.6382,37999
38500,-100.0,-138.55022736904382,2982.4004,38499
39000,-100.0,-153.3273525284809,2823.6497,38999
39500,0.0,-113.79511776807121,2784.3718,39499
40000,-100.0,-137.9668334336568,2686.8066,39999
40500,-100.0,-120.93365582202014,2405.6628,40499
41000,-100.0,-155.0614050941594,2601.0654,40999
41500,-100.0,-137.65789605119124,2529.2146,41499
42000,-90.0,-151.95820324382964,2889.6006,41999
42500,-90.0,-112.18649898557496,2809.009,42499
43000,20.0,-113.99705962381886,2840.9282,42999
43500,-100.0,-151.1289260307696,3239.6597,43499
44000,-100.0,-125.78926534899506,2962.6675,43999
44500,-100.0,-118.26637441003955,2980.7637,44499
45000,-70.0,-108.71598811865707,2894.1274,44999
45500,-100.0,-114.15251510484059,2951.965,45499
46000,-100.0,-148.08933604341513,2744.5244,45999
46500,-100.0,-145.24669039198832,3153.9187,46499
47000,-100.0,-114.42715638228701,2939.6418,46999
47500,-100.0,-78.83080981306016,3070.567,47499
48000,-70.0,-144.63278277846774,3058.578,47999
48500,100.0,-148.65637945778877,3306.1357,48499
49000,-50.0,-150.0535753827362,3166.6912,48999
49500,10.0,-124.83313174262094,3288.9307,49499
50000,-100.0,-97.45473951354285,3413.0728,49999
50500,-100.0,-128.49891386228,3283.2368,50499
51000,-100.0,-125.36638147595644,3103.0312,50999
51500,-100.0,-126.13410545581387,3067.9822,51499
52000,-60.0,-141.19427850824766,3230.344,51999
52500,-100.0,-96.86626363889349,3112.0972,52499
53000,-100.0,-137.33192839335624,3040.8638,52999
53500,-100.0,-132.02415073527095,2917.39,53499
54000,-100.0,-135.40259187441058,2959.0,53999
54500,-90.0,-120.96028280490336,2826.1895,54499
55000,-100.0,-140.8899589065774,2840.278,54999
55500,-100.0,-617.2562278568608,2887.1309,55499
56000,-100.0,-283.05472071559996,2538.176,55999
56500,-100.0,-170.41509590136457,2425.3276,56499
57000,-100.0,-158.82471928732832,2367.5098,56999
57500,100.0,-199.85232007596656,2515.3845,57499
58000,-100.0,-153.8908749399163,2649.6438,57999
58500,-100.0,-150.51312141676888,2411.5378,58499
59000,-20.0,-95.95169952262229,2358.963,58999
59500,100.0,-145.1770444018679,2375.1985,59499
60000,-100.0,-108.4499230016527,2457.902,59999
60500,-100.0,-161.38351929603604,2367.493,60499
61000,-100.0,-155.74128458125878,2504.6013,60999
61500,-100.0,-156.01671881712568,2665.5242,61499
62000,-100.0,-140.8772405869373,2847.1184,61999
62500,-100.0,-144.28994908453183,2551.717,62499
63000,-100.0,-130.54594365381251,2473.197,62999
63500,10.0,-111.88681140971326,2561.7334,63499
64000,100.0,-140.48490590147895,2678.4128,63999
64500,90.0,-111.77615562669448,2710.5974,64499
65000,-100.0,-166.22687337799502,2990.0874,64999
65500,-100.0,-140.93291389061818,3238.2117,65499
66000,-30.0,-132.12680485892457,3520.071,65999
66500,-60.0,-129.53995731902654,3721.8157,66499
67000,90.0,-129.2230731519258,3551.4075,66999
67500,-100.0,-119.12665046129146,3450.2822,67499
68000,-50.0,-112.68565236082966,3309.4668,67999
68500,-100.0,-129.22076971484634,3520.3381,68499
69000,100.0,-153.92012313988565,3491.8315,68999
69500,-100.0,-130.4453869259237,3399.676,69499
70000,-70.0,-145.60448831562798,3176.9255,69999
70500,-100.0,-117.38675855216043,3548.8118,70499
71000,-100.0,-137.69909551902856,3755.4106,70999
71500,-10.0,-130.1908047682738,3695.4778,71499
72000,-50.0,-140.38754227993292,3499.383,71999
72500,-100.0,-131.29583952388472,3573.8381,72499
73000,-80.0,-135.8547036938935,3834.2615,72999
73500,-100.0,-110.17574049316963,3786.2302,73499
74000,-100.0,-113.6101134533977,3586.4119,73999
74500,-60.0,-137.46502957166845,3803.039,74499
75000,-100.0,-79.43485956903017,3488.2122,74999
75500,-100.0,-155.70114483990855,3388.2756,75499
76000,-100.0,-341.77601188641967,3101.8545,75999
76500,-100.0,-610.9235859265407,2885.6787,76499
77000,-90.0,-547.5390424664673,2559.3604,76999
77500,-100.0,-624.0726712363485,2710.844,77499
78000,-100.0,-382.323673443295,2579.749,77999
78500,-100.0,-214.87680391294603,2269.581,78499
79000,-80.0,-287.1761246266773,2421.7107,78999
79500,-60.0,-144.39920126811242,2500.7588,79499
80000,-100.0,-116.44554848114544,2607.7239,79999
80500,-100.0,-153.76150797658858,2459.3486,80499
81000,-40.0,-130.25764344900114,2310.7966,80999
81500,-100.0,-167.44422683802517,2179.2346,81499
82000,-100.0,-122.67533950404611,2266.3123,81999
82500,-100.0,-167.68902697808065,1925.0334,82499
83000,-100.0,-207.2842560568297,2101.5818,82999
83500,-100.0,-133.98560849551558,2108.0461,83499
84000,-100.0,-155.54393644053147,2098.219,83999
84500,-100.0,-173.62144167243403,1950.4772,84499
85000,-100.0,-169.82271182930162,1982.838,84999
85500,-100.0,-453.56734918958557,2065.7688,85499
86000,-100.0,-1386.4624072015404,2168.826,85999
86500,-100.0,-571.8427761025113,2096.704,86434
87000,-100.0,-767.1846993405669,2164.7031,86934
87500,-100.0,-586.8596498001,1916.1683,87434
88000,-100.0,-814.1952346204077,1915.6313,87934
88500,-100.0,-526.3108128931319,1850.695,88434
89000,-100.0,-559.0086700315753,1914.0604,88934
89500,-100.0,-1116.4922393610882,1732.1105,89434
90000,-100.0,-778.1612448138231,1175.3766,89934
90500,-100.0,-500.6959218605548,1169.1544,90357
91000,-100.0,-696.2903000424982,986.64874,90857
91500,-100.0,-533.7434791233024,835.7724,91357
92000,-100.0,-769.8996640579696,787.25,91857
92500,-100.0,-899.8629229081947,868.3201,92357
