Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-508.4484969805091,nan,0
100,-100.0,-508.4484969805091,9662.778,99
200,-100.0,-508.4484969805091,3222.358,199
300,-100.0,-508.4484969805091,634.01154,299
400,-100.0,-508.4484969805091,63.797783,399
500,-100.0,-125.7757831791295,122.61327,499
600,-100.0,-125.7757831791295,629.2875,599
700,-100.0,-125.7757831791295,60.595314,699
800,-100.0,-125.7757831791295,1234.3567,799
900,-100.0,-125.7757831791295,1615.501,899
1000,-100.0,-153.15040200508741,1998.9164,999
1100,-100.0,-153.15040200508741,2443.537,1099
1200,-100.0,-153.15040200508741,2167.3372,1199
1300,-80.0,-153.15040200508741,2418.5474,1299
1400,-100.0,-153.15040200508741,2049.8015,1399
1500,-20.0,-129.58268949381056,2225.6497,1499
1600,-100.0,-129.58268949381056,2989.7537,1599
1700,-100.0,-129.58268949381056,2647.2625,1699
1800,-80.0,-129.58268949381056,3370.7356,1799
1900,-100.0,-129.58268949381056,3602.3123,1899
2000,-100.0,-118.77294755046633,3628.4087,1999
2100,-100.0,-118.77294755046633,3767.0725,2099
2200,-100.0,-118.77294755046633,3468.4836,2199
2300,-100.0,-118.77294755046633,3549.662,2299
2400,-100.0,-118.77294755046633,3188.5952,2399
2500,-100.0,-137.8725230587509,3321.4888,2499
2600,-100.0,-137.8725230587509,3363.2915,2599
2700,-100.0,-137.8725230587509,3043.681,2699
2800,-100.0,-137.8725230587509,3145.674,2799
2900,-40.0,-137.8725230587509,3062.11,2899
3000,-70.0,-110.15061201322563,3015.6426,2999
3100,-100.0,-110.15061201322563,3272.5837,3099
3200,-100.0,-110.15061201322563,3073.912,3199
3300,-100.0,-110.15061201322563,3413.8184,3299
3400,-100.0,-110.15061201322563,2919.936,3399
3500,-100.0,-103.75984823722426,3100.9077,3499
3600,-100.0,-103.75984823722426,3073.749,3599
3700,-100.0,-103.75984823722426,2598.1587,3699
3800,-70.0,-103.75984823722426,3511.6697,3799
