Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-313.6270987276651,nan,0
100,-239.15764140740515,-313.6270987276651,nan,4
200,-228.50861981329464,-313.6270987276651,193.82294,6
300,-238.85106016591817,-313.6270987276651,148.36359,8
400,-218.67863415220125,-313.6270987276651,161.86145,10
500,-206.8648559788372,-168.67750287608837,124.08988,12
600,-213.4744993647298,-168.67750287608837,140.99493,16
700,-213.10752206149098,-168.67750287608837,115.67912,18
800,-202.91729036123397,-168.67750287608837,156.66687,20
900,-181.74836471239706,-168.67750287608837,133.94218,24
1000,-175.61185595056332,-146.79108734544153,133.98276,26
1100,-160.46034374570576,-146.79108734544153,136.62512,30
1200,-154.99786702208456,-146.79108734544153,146.83698,34
1300,-125.6511026427801,-146.79108734544153,153.78598,38
1400,-125.6511026427801,-146.79108734544153,132.43498,38
1500,-150.76997746700056,-157.19608275624145,156.82457,42
1600,-147.78154242498664,-157.19608275624145,170.88588,46
1700,-144.3269679301467,-157.19608275624145,172.38686,48
1800,-140.2477432616487,-157.19608275624145,138.30432,50
1900,-139.04522397596702,-157.19608275624145,150.38672,54
2000,-179.1204705637562,-340.9551039834186,146.1983,56
2100,-196.17426132236622,-340.9551039834186,156.89229,60
2200,-234.15808761724875,-340.9551039834186,166.17593,62
2300,-247.82126157459606,-340.9551039834186,163.99272,66
2400,-290.044369456929,-340.9551039834186,157.68307,68
2500,-357.60652609954974,-408.48462427759534,140.33003,72
2600,-339.5684334865588,-408.48462427759534,160.6976,76
2700,-341.1718690902988,-408.48462427759534,166.41699,78
2800,-321.4455854917583,-408.48462427759534,175.43448,80
2900,-331.42218795238733,-408.48462427759534,178.4787,84
3000,-366.7064990571986,-372.14592670341403,150.57936,86
3100,-328.5548046410853,-372.14592670341403,155.09584,90
3200,-332.4146717543929,-372.14592670341403,186.82329,92
3300,-380.4915729699442,-372.14592670341403,148.92126,94
3400,-404.0529644243651,-372.14592670341403,181.05838,98
3500,-405.3088130950058,-542.3579678431463,175.645,100
3600,-429.1471233008482,-542.3579678431463,185.6997,104
3700,-438.9195841693386,-542.3579678431463,168.84807,108
3800,-413.8813880182664,-542.3579678431463,166.95988,110
3900,-352.63716417125,-542.3579678431463,167.36237,114
4000,-325.85962346978323,-405.54639102366593,163.92255,116
4100,-333.6873439120197,-405.54639102366593,134.26085,120
