Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-1331.650238414375,nan,0
500,-100.0,-1113.6057966283727,9970.028,499
1000,-100.0,-629.7042511239026,10019.451,999
1500,-100.0,-623.5542766519055,10045.453,1499
2000,-100.0,-1059.236145151289,10042.475,1999
2500,-100.0,-1228.739681629002,10025.994,2499
3000,-100.0,-556.7220914381976,10003.281,2999
3500,-100.0,-786.6693221258428,9978.327,3499
4000,-100.0,-754.3169613696398,9954.365,3999
4500,-100.0,-662.2299342335469,9933.068,4499
5000,-100.0,-619.4187489928738,9912.458,4999
5500,-100.0,-332.7561290012654,9892.744,5499
6000,-100.0,-634.5192114934252,9870.024,5999
6500,-100.0,-734.5390890925644,9848.04,6499
7000,-100.0,-220.25754671680997,9826.634,6999
7500,-90.0,-447.1646813457267,9805.823,7499
8000,-90.0,-276.076330203036,9789.215,7999
8500,-100.0,-332.72635350263533,9769.398,8499
9000,-100.0,-213.24433568257982,9750.601,8999
9500,-100.0,-381.9429465528277,9734.989,9499
10000,-100.0,-156.3967139985081,9719.526,9999
10500,-0.053501502895057375,-178.48901294082728,9672.751,10393
11000,-100.0,-79.7624048856782,9612.718,10893
11500,-100.0,-39.08175518027734,9552.651,11393
12000,-100.0,-72.838968549837,9494.161,11893
12500,-90.0,-50.02163275038045,9440.254,12393
13000,-90.0,-90.99567048331974,9393.463,12893
13500,-100.0,-125.55591236371279,9342.613,13393
14000,-90.0,-80.23370455744944,9311.409,13893
14500,-100.0,-89.80771837426288,9267.347,14393
15000,-100.0,-130.64463502805316,9228.598,14893
15500,-100.0,-138.39594047936396,9185.282,15393
16000,-90.0,-123.40227664230042,9147.145,15893
16500,-90.0,-99.33094529762464,9135.23,16393
17000,-100.0,-134.91681898344163,9127.56,16893
17500,-100.0,-125.14389173938079,9110.878,17393
18000,-100.0,-131.19503594763654,9094.129,17893
18500,-100.0,-123.64101040177339,9074.215,18393
19000,-100.0,-120.75000376107096,9070.333,18893
19500,-100.0,-126.67828691780889,9051.64,19393
20000,-100.0,-162.11662153202533,9046.471,19893
20500,-100.0,-149.07404351890386,9071.419,20393
21000,-100.0,-129.18784048417234,9119.704,20893
