Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-557.8489037891869,nan,0
100,-100.0,-557.8489037891869,97.86729,99
200,-100.0,-557.8489037891869,-851.5714,199
300,-100.0,-557.8489037891869,-44606.26,299
400,-30.0,-557.8489037891869,-444323.38,399
500,-70.0,-113.73750686323035,-2430522.2,499
600,-100.0,-113.73750686323035,-7239550.0,599
700,-100.0,-113.73750686323035,-19931120.0,699
800,-100.0,-113.73750686323035,-41057092.0,799
900,-100.0,-113.73750686323035,-92988560.0,899
1000,-100.0,-660.9858547846557,-185080380.0,999
1100,-100.0,-660.9858547846557,-297241000.0,1099
1200,-90.0,-660.9858547846557,-589708740.0,1199
1300,-100.0,-660.9858547846557,-941470460.0,1299
1400,-100.0,-660.9858547846557,-2068415100.0,1399
1500,10.0,-135.57063291275773,-3199588400.0,1499
1600,-100.0,-135.57063291275773,-4794398700.0,1599
1700,-100.0,-135.57063291275773,-7075378000.0,1699
1800,-100.0,-135.57063291275773,-9677878000.0,1799
1900,-100.0,-135.57063291275773,-11533686000.0,1899
2000,-100.0,-793.0739187697284,-15518096000.0,1999
2100,-100.0,-793.0739187697284,-19513383000.0,2099
2200,-100.0,-793.0739187697284,-24489770000.0,2199
2300,-100.0,-793.0739187697284,-27774216000.0,2299
2400,-100.0,-793.0739187697284,-47220572000.0,2399
2500,-100.0,-802.2675543929012,-67755336000.0,2499
2600,-100.0,-802.2675543929012,-128584820000.0,2599
2700,-100.0,-802.2675543929012,-238805000000.0,2699
2800,-100.0,-802.2675543929012,-259062150000.0,2799
2900,-100.0,-802.2675543929012,-432352330000.0,2899
3000,-100.0,-541.4017231561158,-353436370000.0,2999
3100,-100.0,-541.4017231561158,-359719080000.0,3099
3200,-100.0,-541.4017231561158,-277589130000.0,3199
3300,-100.0,-541.4017231561158,-346667780000.0,3299
3400,-100.0,-541.4017231561158,-567603500000.0,3399
3500,-100.0,-135.17681610574485,-544845330000.0,3499
3600,-100.0,-135.17681610574485,-747708500000.0,3599
3700,-100.0,-135.17681610574485,-1255999900000.0,3699
3800,-100.0,-135.17681610574485,-1138345200000.0,3799
3900,-100.0,-135.17681610574485,-1115331000000.0,3899
4000,-100.0,-949.214832295618,-1540655800000.0,3999
4100,-100.0,-949.214832295618,-1813576800000.0,4099
4200,-100.0,-949.214832295618,-1545037000000.0,4199
4300,-100.0,-949.214832295618,-2924337400000.0,4299
4400,-100.0,-949.214832295618,-1723878600000.0,4399
4500,-100.0,-116.70649918033318,-2638906700000.0,4499
4600,-100.0,-116.70649918033318,-4063608200000.0,4599
4700,-100.0,-116.70649918033318,-3707671700000.0,4699
4800,-100.0,-116.70649918033318,-5697929000000.0,4799
4900,-100.0,-116.70649918033318,-6187591000000.0,4899
5000,-100.0,-796.0489255507193,-6635253000000.0,4999
5100,-100.0,-796.0489255507193,-10240085000000.0,5099
5200,-100.0,-796.0489255507193,-10458194000000.0,5199
5300,-100.0,-796.0489255507193,-8270959300000.0,5299
5400,-100.0,-796.0489255507193,-11853516000000.0,5399
5500,-100.0,-805.119868734426,-9693114000000.0,5499
5600,-100.0,-805.119868734426,-13515111000000.0,5567
5700,-100.0,-805.119868734426,-6942561400000.0,5637
5800,-100.0,-805.119868734426,-12745669000000.0,5737
5900,-100.0,-805.119868734426,-14318552000000.0,5837
6000,-100.0,-485.8022106947907,-10510680000000.0,5937
6100,-100.0,-485.8022106947907,-14358647000000.0,6037
6200,-100.0,-485.8022106947907,-13124535000000.0,6137
6300,-100.0,-485.8022106947907,-13292363000000.0,6237
6400,-100.0,-485.8022106947907,-16917632000000.0,6337
6500,-100.0,-556.2296075649554,-17051177000000.0,6437
6600,-100.0,-556.2296075649554,-20321160000000.0,6537
6700,-100.0,-556.2296075649554,-17922770000000.0,6637
6800,-100.0,-556.2296075649554,-26678512000000.0,6737
