Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-1331.650238414375,nan,0
100,-100.0,-1331.650238414375,nan,99
200,-100.0,-1331.650238414375,nan,199
300,-100.0,-1331.650238414375,nan,299
400,-100.0,-1331.650238414375,nan,399
500,-100.0,-1196.5733026754415,nan,499
600,-100.0,-1196.5733026754415,nan,599
700,-100.0,-1196.5733026754415,nan,699
800,-100.0,-1196.5733026754415,nan,799
900,-100.0,-1196.5733026754415,nan,899
1000,-100.0,-1035.3494620760835,nan,999
1100,-100.0,-1035.3494620760835,nan,1099
1200,-100.0,-1035.3494620760835,nan,1199
1300,-100.0,-1035.3494620760835,nan,1299
1400,-100.0,-1035.3494620760835,nan,1399
1500,-100.0,-530.6154711270675,nan,1499
