Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-130.38880370727924,nan,0
100,-100.0,-130.38880370727924,nan,198
200,-100.0,-130.38880370727924,nan,398
300,-100.0,-130.38880370727924,9976.177,598
400,-100.0,-130.38880370727924,9970.521,798
500,-100.0,-142.25126048387727,9924.022,998
600,-100.0,-142.25126048387727,9844.903,1198
700,-100.0,-142.25126048387727,9797.051,1398
800,-100.0,-142.25126048387727,9741.838,1598
900,-100.0,-142.25126048387727,9677.987,1798
1000,-100.0,-579.3097290249196,9603.72,1998
1100,-100.0,-579.3097290249196,9495.972,2198
1200,-100.0,-579.3097290249196,9367.155,2398
1300,-100.0,-579.3097290249196,9202.177,2598
1400,-100.0,-579.3097290249196,9028.474,2798
1500,-100.0,-503.9757967613191,8808.367,2998
1600,-100.0,-503.9757967613191,8577.729,3198
1700,-100.0,-503.9757967613191,8334.057,3398
1800,-100.0,-503.9757967613191,8097.1294,3598
1900,-100.0,-503.9757967613191,7838.615,3798
2000,-100.0,-125.39279692765425,7621.0566,3998
2100,-100.0,-125.39279692765425,7404.3223,4198
2200,-100.0,-125.39279692765425,7245.273,4398
2300,-100.0,-125.39279692765425,7113.8496,4598
2400,-100.0,-125.39279692765425,6975.7886,4798
2500,-100.0,-141.87524023586283,6866.9604,4998
2600,-100.0,-141.87524023586283,6748.142,5198
2700,-100.0,-141.87524023586283,6610.0933,5398
2800,-100.0,-141.87524023586283,6508.884,5598
2900,-100.0,-141.87524023586283,6407.1836,5798
3000,-100.0,-131.7176426940743,6289.3633,5998
3100,-100.0,-131.7176426940743,6136.698,6198
3200,-100.0,-131.7176426940743,5991.8833,6398
3300,-100.0,-131.7176426940743,5804.4507,6598
3400,-100.0,-131.7176426940743,5486.264,6798
3500,-100.0,-637.4852185196072,5422.38,6998
3600,-100.0,-637.4852185196072,5643.9106,7198
3700,-100.0,-637.4852185196072,5322.7695,7398
3800,-100.0,-637.4852185196072,5117.683,7598
3900,-100.0,-637.4852185196072,4880.492,7798
4000,-100.0,-478.2006573204866,4663.1133,7998
4100,-100.0,-478.2006573204866,4482.673,8198
4200,-100.0,-478.2006573204866,4279.405,8398
4300,-100.0,-478.2006573204866,4091.7935,8598
4400,-100.0,-478.2006573204866,3847.9375,8798
4500,-80.0,-569.1907581094538,3654.1265,8998
4600,-100.0,-569.1907581094538,3485.5344,9198
4700,-100.0,-569.1907581094538,3205.2065,9398
4800,-100.0,-569.1907581094538,3021.706,9598
4900,-100.0,-569.1907581094538,2776.1213,9798
5000,-100.0,-592.8355312507302,2641.15,9998
5100,-100.0,-592.8355312507302,2435.1765,10198
5200,-100.0,-592.8355312507302,2313.2239,10398
5300,-100.0,-592.8355312507302,2151.0889,10598
5400,-100.0,-592.8355312507302,2009.7122,10798
5500,-100.0,-708.3059211754205,1899.2203,10998
5600,-100.0,-708.3059211754205,1870.9371,11198
5700,-100.0,-708.3059211754205,1721.155,11398
5800,-100.0,-708.3059211754205,1567.0082,11598
5900,-100.0,-708.3059211754205,1494.99,11798
6000,-100.0,-605.2338644964748,1444.8501,11998
6100,-100.0,-605.2338644964748,1289.0931,12198
6200,-80.0,-605.2338644964748,1298.349,12398
6300,-100.0,-605.2338644964748,1268.4901,12598
6400,-100.0,-605.2338644964748,1250.3721,12798
6500,-100.0,-617.5671939071789,1222.3887,12998
6600,-100.0,-617.5671939071789,1186.1252,13198
6700,-100.0,-617.5671939071789,1160.6985,13398
6800,-100.0,-617.5671939071789,1128.4858,13598
6900,-80.0,-617.5671939071789,1112.272,13798
7000,-100.0,-640.0616718992428,1059.9612,13998
7100,-100.0,-640.0616718992428,1056.5691,14198
7200,-100.0,-640.0616718992428,1112.6233,14398
7300,-100.0,-640.0616718992428,1126.7798,14598
7400,-100.0,-640.0616718992428,1164.0175,14798
7500,-100.0,-570.3630169679041,1165.7765,14998
7600,-100.0,-570.3630169679041,1187.9066,15198
7700,-100.0,-570.3630169679041,1174.7974,15398
7800,-100.0,-570.3630169679041,1126.4119,15598
7900,-100.0,-570.3630169679041,1382.3126,15798
8000,-100.0,-733.3346014040415,2256.5864,15998
8100,-100.0,-733.3346014040415,2263.2585,16198
8200,-100.0,-733.3346014040415,1935.6536,16398
8300,-100.0,-733.3346014040415,1768.519,16598
8400,-100.0,-733.3346014040415,1700.9856,16798
8500,-100.0,-532.2486855307599,1518.7426,16998
8600,-100.0,-532.2486855307599,1342.2145,17198
8700,-100.0,-532.2486855307599,1208.8804,17398
8800,-100.0,-532.2486855307599,1106.0856,17598
8900,-100.0,-532.2486855307599,1026.6371,17798
9000,-100.0,-582.2070942165458,997.4333,17998
9100,-100.0,-582.2070942165458,937.05005,18198
9200,-100.0,-582.2070942165458,898.15564,18398
9300,-100.0,-582.2070942165458,846.17694,18598
9400,-100.0,-582.2070942165458,903.8425,18798
9500,-100.0,-136.51190283492323,913.38776,18998
9600,-100.0,-136.51190283492323,897.3025,19198
9700,60.0,-136.51190283492323,866.0541,19398
9800,-100.0,-136.51190283492323,903.9698,19598
9900,-100.0,-136.51190283492323,895.04333,19798
10000,-100.0,-149.695797482334,903.11554,19998
10100,-100.0,-149.695797482334,834.27814,20198
