Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-1331.650238414375,nan,0
100,-100.0,-1331.650238414375,9830.084,99
200,-100.0,-1331.650238414375,9564.311,199
300,-100.0,-1331.650238414375,9054.106,299
400,-100.0,-1331.650238414375,8504.39,399
500,-100.0,-582.5089146625174,7797.9775,499
600,-100.0,-582.5089146625174,7042.08,599
700,-100.0,-582.5089146625174,6542.076,699
800,-100.0,-582.5089146625174,5995.6567,799
900,-100.0,-582.5089146625174,5409.1816,899
1000,-100.0,-520.2943900555612,4771.274,999
1100,-100.0,-520.2943900555612,4386.281,1099
1200,-100.0,-520.2943900555612,4073.1812,1199
1300,-100.0,-520.2943900555612,3975.7185,1299
1400,-100.0,-520.2943900555612,3859.201,1399
1500,-100.0,-625.3680481256413,3713.6516,1499
1600,-100.0,-625.3680481256413,3593.5227,1599
1700,-100.0,-625.3680481256413,3291.43,1699
1800,-100.0,-625.3680481256413,2913.7976,1799
1900,-100.0,-625.3680481256413,3050.932,1899
2000,-100.0,-128.13432222979623,3293.3206,1999
2100,-100.0,-128.13432222979623,3337.2847,2099
2200,-100.0,-128.13432222979623,3241.0513,2199
2300,-30.0,-128.13432222979623,3508.581,2299
2400,-100.0,-128.13432222979623,3695.4233,2399
2500,-100.0,-149.23152897445257,3710.694,2499
2600,-100.0,-149.23152897445257,3785.355,2599
2700,-100.0,-149.23152897445257,3953.6462,2699
2800,-100.0,-149.23152897445257,3906.5706,2799
2900,80.0,-149.23152897445257,4036.5186,2899
3000,-100.0,-273.2190715809139,4095.9885,2999
3100,-100.0,-273.2190715809139,4117.5117,3099
3200,-100.0,-273.2190715809139,3946.1309,3199
3300,-100.0,-273.2190715809139,3759.17,3299
3400,-100.0,-273.2190715809139,3624.3435,3399
3500,-100.0,-440.3119279768728,3497.5566,3499
3600,-100.0,-440.3119279768728,3489.646,3599
3700,-100.0,-440.3119279768728,3530.097,3699
3800,-100.0,-440.3119279768728,3519.5256,3799
3900,-100.0,-440.3119279768728,3636.5662,3899
4000,-100.0,-542.1572557217924,3642.7922,3999
4100,-100.0,-542.1572557217924,3559.4507,4099
4200,-100.0,-542.1572557217924,3512.8953,4199
4300,-100.0,-542.1572557217924,3286.8987,4299
4400,-100.0,-542.1572557217924,3211.742,4399
4500,-100.0,-694.4660946372023,3116.6194,4499
4600,-100.0,-694.4660946372023,3079.2463,4599
4700,-100.0,-694.4660946372023,2936.586,4699
4800,-100.0,-694.4660946372023,2930.5718,4799
4900,-100.0,-694.4660946372023,2735.8616,4899
5000,-100.0,-599.7697108642766,2578.048,4999
5100,-100.0,-599.7697108642766,2470.315,5099
5200,-100.0,-599.7697108642766,2436.1555,5199
5300,-100.0,-599.7697108642766,2337.2085,5299
5400,-100.0,-599.7697108642766,2326.657,5399
5500,-100.0,-852.7194083607765,2252.3032,5499
5600,-100.0,-852.7194083607765,2250.218,5599
5700,-100.0,-852.7194083607765,2262.6025,5699
5800,-100.0,-852.7194083607765,2352.7654,5799
5900,-100.0,-852.7194083607765,2398.3552,5899
6000,-100.0,-677.8062355278489,2152.9805,5999
6100,-100.0,-677.8062355278489,2141.9194,6099
6200,-100.0,-677.8062355278489,2055.9177,6199
6300,-100.0,-677.8062355278489,2161.9673,6299
6400,-100.0,-677.8062355278489,2430.6714,6399
6500,-100.0,-621.6584568451588,2453.218,6499
6600,-100.0,-621.6584568451588,2579.6797,6599
6700,-100.0,-621.6584568451588,2377.4397,6699
6800,-100.0,-621.6584568451588,2228.0254,6799
6900,-100.0,-621.6584568451588,2258.257,6899
7000,-100.0,-726.3634631168345,2279.2722,6999
7100,-100.0,-726.3634631168345,2375.919,7098
7200,-100.0,-726.3634631168345,2254.0732,7146
7300,-100.0,-726.3634631168345,2115.8665,7246
7400,-100.0,-726.3634631168345,2015.7836,7346
7500,-100.0,-747.4412613989839,2032.1545,7446
7600,-100.0,-747.4412613989839,1867.538,7546
7700,-100.0,-747.4412613989839,1921.1367,7646
7800,-100.0,-747.4412613989839,1793.1925,7746
7900,-100.0,-747.4412613989839,1789.3441,7846
8000,-100.0,-497.3631013899465,1717.4276,7946
8100,-100.0,-497.3631013899465,1646.2758,8046
8200,-100.0,-497.3631013899465,1655.1958,8146
8300,-100.0,-497.3631013899465,1556.6274,8246
8400,-100.0,-497.3631013899465,1551.2712,8346
8500,-100.0,-569.863186292273,1514.4656,8446
8600,-100.0,-569.863186292273,1554.7191,8546
8700,-100.0,-569.863186292273,1574.4827,8646
8800,-100.0,-569.863186292273,1467.2161,8746
8900,-100.0,-569.863186292273,1457.6073,8846
9000,-100.0,-571.1029071395877,1425.3516,8946
9100,-100.0,-571.1029071395877,1379.7625,9046
9200,-100.0,-571.1029071395877,1423.2184,9146
9300,-100.0,-571.1029071395877,1377.347,9246
9400,-100.0,-571.1029071395877,1449.159,9346
9500,-100.0,-585.1323436670094,1329.9525,9446
9600,-100.0,-585.1323436670094,1331.4762,9546
9700,-100.0,-585.1323436670094,1355.0267,9646
9800,-100.0,-585.1323436670094,1290.1243,9746
9900,-100.0,-585.1323436670094,1263.5137,9846
10000,-100.0,-608.2028702563167,1401.1067,9946
10100,-100.0,-608.2028702563167,1285.8429,10046
10200,-100.0,-608.2028702563167,1309.3689,10146
10300,-100.0,-608.2028702563167,1272.2666,10246
10400,-100.0,-608.2028702563167,1274.0164,10346
10500,-100.0,-492.77567907295816,1251.0503,10446
10600,-100.0,-492.77567907295816,1197.6012,10546
10700,-100.0,-492.77567907295816,1263.3867,10646
10800,-100.0,-492.77567907295816,1249.5769,10746
10900,-100.0,-492.77567907295816,1230.6893,10846
11000,-100.0,-540.6809894506007,1171.7263,10946
11100,-100.0,-540.6809894506007,1133.2008,11046
11200,-100.0,-540.6809894506007,1147.1865,11146
11300,-100.0,-540.6809894506007,1013.19775,11246
11400,-100.0,-540.6809894506007,979.63556,11346
11500,-100.0,-655.2455175758528,928.26483,11446
11600,-100.0,-655.2455175758528,929.46704,11546
11700,-100.0,-655.2455175758528,927.8758,11646
11800,-100.0,-655.2455175758528,961.3604,11746
11900,-100.0,-655.2455175758528,923.53204,11846
12000,-100.0,-662.3765555474678,906.5097,11946
12100,-100.0,-662.3765555474678,903.6609,12046
12200,-100.0,-662.3765555474678,946.2518,12146
12300,-100.0,-662.3765555474678,868.2929,12246
12400,-100.0,-662.3765555474678,819.3466,12346
12500,-100.0,-526.9554406026424,820.0394,12446
12600,-100.0,-526.9554406026424,733.41156,12546
12700,-60.0,-526.9554406026424,709.9772,12646
12800,-100.0,-526.9554406026424,711.49603,12746
12900,-100.0,-526.9554406026424,661.63104,12846
13000,-80.0,-509.67870888662145,659.42377,12946
13100,-100.0,-509.67870888662145,566.42346,13046
13200,-100.0,-509.67870888662145,522.6412,13146
13300,-100.0,-509.67870888662145,566.4593,13246
13400,-100.0,-509.67870888662145,537.71783,13346
13500,-100.0,-559.1218706053493,502.98462,13446
13600,-100.0,-559.1218706053493,490.69504,13546
13700,-100.0,-559.1218706053493,503.90585,13646
13800,-100.0,-559.1218706053493,425.68332,13746
13900,0.0,-559.1218706053493,413.54617,13846
14000,-100.0,-525.6913117069214,504.7207,13946
14100,-100.0,-525.6913117069214,503.12735,14046
14200,-100.0,-525.6913117069214,481.6681,14146
14300,-100.0,-525.6913117069214,494.28253,14246
14400,-100.0,-525.6913117069214,523.64545,14346
14500,-100.0,-569.2786388028113,555.99927,14446
14600,-100.0,-569.2786388028113,472.41495,14546
14700,-100.0,-569.2786388028113,512.6191,14646
14800,-100.0,-569.2786388028113,493.35446,14746
14900,-100.0,-569.2786388028113,433.56958,14846
15000,-20.0,-666.5248557290777,535.4369,14946
15100,-100.0,-666.5248557290777,558.9835,15046
15200,-100.0,-666.5248557290777,519.158,15146
15300,-100.0,-666.5248557290777,541.7888,15246
15400,-100.0,-666.5248557290777,511.6028,15346
15500,-100.0,-680.2586399854388,487.85376,15446
15600,-100.0,-680.2586399854388,568.0952,15546
15700,-100.0,-680.2586399854388,468.58817,15646
15800,-100.0,-680.2586399854388,550.3003,15746
15900,-100.0,-680.2586399854388,521.5253,15846
16000,-100.0,-619.0992379482284,561.7447,15946
16100,-100.0,-619.0992379482284,548.3953,16046
16200,-100.0,-619.0992379482284,519.3413,16146
16300,-100.0,-619.0992379482284,602.8221,16246
16400,-100.0,-619.0992379482284,539.35596,16346
16500,-100.0,-686.8079610091754,553.5208,16446
16600,-100.0,-686.8079610091754,541.9737,16546
16700,-100.0,-686.8079610091754,588.0742,16646
16800,-100.0,-686.8079610091754,535.1562,16746
16900,-100.0,-686.8079610091754,484.7528,16846
17000,-100.0,-542.7107389748423,537.81323,16946
17100,-100.0,-542.7107389748423,518.9678,17046
17200,-100.0,-542.7107389748423,536.0729,17146
17300,-100.0,-542.7107389748423,539.367,17246
17400,-100.0,-542.7107389748423,514.09155,17346
17500,-100.0,-652.3044596608368,538.23016,17446
17600,-100.0,-652.3044596608368,511.27222,17546
17700,-100.0,-652.3044596608368,525.8837,17646
17800,-100.0,-652.3044596608368,487.88757,17746
17900,-100.0,-652.3044596608368,458.92712,17846
18000,-100.0,-552.8666564728902,455.44257,17946
