Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-636.7004980920217,nan,0
100,-100.0,-636.7004980920217,9814.963,99
200,-100.0,-636.7004980920217,9475.753,199
300,-100.0,-636.7004980920217,8604.271,299
400,-100.0,-636.7004980920217,7459.108,399
500,-100.0,-695.8469704134734,9091.226,499
600,-100.0,-695.8469704134734,17237.174,599
700,-100.0,-695.8469704134734,29659.81,699
800,-100.0,-695.8469704134734,28872.922,799
900,-100.0,-695.8469704134734,52419.516,899
1000,-100.0,-562.1107758125065,38322.63,999
1100,-100.0,-562.1107758125065,586932.9,1099
1200,-100.0,-562.1107758125065,394383.0,1199
1300,-100.0,-562.1107758125065,261208.94,1299
1400,-90.0,-562.1107758125065,162044.05,1399
1500,-100.0,-640.6001054537835,45817.406,1499
1600,-100.0,-640.6001054537835,185975.12,1599
1700,-100.0,-640.6001054537835,79187.53,1699
1800,-100.0,-640.6001054537835,63686.33,1799
1900,-100.0,-640.6001054537835,84205.92,1899
2000,-100.0,-462.59999219861436,43575.336,1999
2100,-100.0,-462.59999219861436,42521.85,2099
2200,-100.0,-462.59999219861436,50201.727,2199
2300,-100.0,-462.59999219861436,37144.586,2299
2400,-100.0,-462.59999219861436,40530.848,2399
2500,-100.0,-443.18091169278614,30806.607,2499
2600,-100.0,-443.18091169278614,38453.26,2599
2700,-100.0,-443.18091169278614,47832.664,2699
2800,-100.0,-443.18091169278614,48111.914,2799
2900,-100.0,-443.18091169278614,45469.695,2899
3000,-100.0,-118.0303808921129,49251.996,2999
3100,-100.0,-118.0303808921129,44471.195,3099
3200,-100.0,-118.0303808921129,51172.58,3199
3300,-100.0,-118.0303808921129,53829.58,3299
3400,-100.0,-118.0303808921129,42162.594,3399
3500,-100.0,-743.102649903708,44158.273,3499
3600,-100.0,-743.102649903708,43919.566,3599
3700,-100.0,-743.102649903708,50831.246,3699
3800,-100.0,-743.102649903708,50976.81,3799
3900,-100.0,-743.102649903708,45893.676,3899
4000,-100.0,-157.3502711213632,48432.33,3999
4100,-100.0,-157.3502711213632,53041.266,4099
4200,-100.0,-157.3502711213632,75556.81,4199
4300,-100.0,-157.3502711213632,50789.066,4299
4400,-100.0,-157.3502711213632,55274.35,4399
4500,-100.0,-610.8111850372171,56375.945,4499
4600,-100.0,-610.8111850372171,89475.01,4599
4700,-100.0,-610.8111850372171,37214.348,4699
4800,-100.0,-610.8111850372171,42131.2,4799
4900,-100.0,-610.8111850372171,38797.863,4899
5000,-100.0,-132.3571161806869,41482.07,4999
5100,-100.0,-132.3571161806869,64394.887,5099
5200,-100.0,-132.3571161806869,47190.926,5199
5300,-100.0,-132.3571161806869,36168.75,5299
5400,-100.0,-132.3571161806869,42208.797,5399
5500,-100.0,-616.8835201169398,43073.84,5499
5600,-100.0,-616.8835201169398,74436.734,5599
5700,-100.0,-616.8835201169398,50116.344,5699
5800,-90.0,-616.8835201169398,64836.2,5799
5900,-100.0,-616.8835201169398,44681.56,5899
6000,-100.0,-604.0232350294657,43425.82,5999
6100,-100.0,-604.0232350294657,40978.996,6099
6200,-100.0,-604.0232350294657,34246.137,6199
6300,-100.0,-604.0232350294657,33554.715,6299
6400,-100.0,-604.0232350294657,33256.477,6399
6500,-100.0,-708.2605465066213,39020.58,6499
6600,-100.0,-708.2605465066213,28302.018,6599
6700,-100.0,-708.2605465066213,31438.357,6699
6800,-100.0,-708.2605465066213,23113.008,6799
6900,-100.0,-708.2605465066213,28883.975,6899
7000,-100.0,-622.5952953201543,32423.988,6999
7100,-100.0,-622.5952953201543,37149.51,7099
7200,-100.0,-622.5952953201543,163252.19,7199
7300,-100.0,-622.5952953201543,15726.295,7299
7400,-100.0,-622.5952953201543,221340.84,7399
7500,-100.0,-137.98738406805757,18983.914,7499
7600,-100.0,-137.98738406805757,88108.45,7599
7700,-100.0,-137.98738406805757,149766.1,7699
7800,-100.0,-137.98738406805757,119991.21,7799
7900,-100.0,-137.98738406805757,54135.68,7899
8000,-100.0,-125.97006373824956,54045.44,7999
8100,-100.0,-125.97006373824956,15004.339,8099
8200,-100.0,-125.97006373824956,58234.387,8199
8300,-100.0,-125.97006373824956,18835.693,8299
8400,-100.0,-125.97006373824956,51312.273,8399
8500,-100.0,-124.32803421115091,10473.08,8499
8600,-100.0,-124.32803421115091,12332.52,8599
8700,-100.0,-124.32803421115091,46090.734,8699
8800,-90.0,-124.32803421115091,15048.549,8799
8900,-90.0,-124.32803421115091,10349.827,8899
9000,-90.0,-137.49451412415175,37930.402,8999
9100,-100.0,-137.49451412415175,11492.05,9099
9200,-100.0,-137.49451412415175,12344.07,9199
9300,-100.0,-137.49451412415175,11655.273,9299
9400,-100.0,-137.49451412415175,10525.415,9399
9500,-100.0,-131.5431307986006,12111.156,9499
9600,-100.0,-131.5431307986006,46483.02,9599
9700,-100.0,-131.5431307986006,8761.16,9699
9800,-100.0,-131.5431307986006,26013.266,9799
