Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-650.2784620567861,nan,0
100,-100.0,-650.2784620567861,98.04978,99
200,-100.0,-650.2784620567861,-3946.4573,199
300,-100.0,-650.2784620567861,-573108.8,299
400,-100.0,-650.2784620567861,-14301107.0,399
500,-100.0,-144.50436011469006,-159217390.0,499
600,-100.0,-144.50436011469006,-831211300.0,599
700,-100.0,-144.50436011469006,-2149646800.0,699
800,-100.0,-144.50436011469006,-4632313000.0,799
900,-100.0,-144.50436011469006,-8526486000.0,899
1000,-100.0,-604.8368069299067,-13276486000.0,999
1100,-100.0,-604.8368069299067,-20983884000.0,1099
1200,-100.0,-604.8368069299067,-30407643000.0,1199
1300,-100.0,-604.8368069299067,-46293893000.0,1299
1400,-100.0,-604.8368069299067,-73849600000.0,1399
1500,-100.0,-115.12316455297655,-176513450000.0,1499
1600,-100.0,-115.12316455297655,-374747630000.0,1599
1700,-50.0,-115.12316455297655,-544810070000.0,1699
1800,-100.0,-115.12316455297655,-746795200000.0,1799
1900,-100.0,-115.12316455297655,-997780700000.0,1899
2000,-80.0,-118.91764018996018,-1319925400000.0,1999
2100,-100.0,-118.91764018996018,-1625586300000.0,2099
2200,100.0,-118.91764018996018,-1974257700000.0,2199
2300,100.0,-118.91764018996018,-2271749300000.0,2299
2400,50.0,-118.91764018996018,-2847772200000.0,2399
2500,-100.0,-112.50312210183927,-3309970000000.0,2499
2600,-100.0,-112.50312210183927,-3847521000000.0,2599
2700,-70.0,-112.50312210183927,-4438106300000.0,2699
2800,-100.0,-112.50312210183927,-4872362000000.0,2799
2900,-100.0,-112.50312210183927,-5385861000000.0,2899
3000,-100.0,-535.9466645042041,-6294953000000.0,2999
3100,-100.0,-535.9466645042041,-7276571000000.0,3099
3200,-100.0,-535.9466645042041,-7811752000000.0,3199
3300,-100.0,-535.9466645042041,-8946928000000.0,3299
3400,-90.0,-535.9466645042041,-9577405000000.0,3399
3500,-90.0,-724.1485848094082,-10121679000000.0,3499
3600,-100.0,-724.1485848094082,-12080309000000.0,3599
3700,-100.0,-724.1485848094082,-13190363000000.0,3699
3800,-100.0,-724.1485848094082,-14101659000000.0,3799
3900,-100.0,-724.1485848094082,-15733592000000.0,3899
4000,-100.0,-632.2189347528614,-14833212000000.0,3999
4100,-100.0,-632.2189347528614,-19007218000000.0,4099
4200,-100.0,-632.2189347528614,-18955530000000.0,4199
4300,-100.0,-632.2189347528614,-20030723000000.0,4299
4400,-100.0,-632.2189347528614,-20865770000000.0,4399
4500,-100.0,-496.326116134906,-23439373000000.0,4499
4600,-100.0,-496.326116134906,-24975013000000.0,4599
4700,-100.0,-496.326116134906,-26774193000000.0,4699
4800,-100.0,-496.326116134906,-23837935000000.0,4799
4900,-100.0,-496.326116134906,-28215077000000.0,4899
5000,-100.0,-570.9388256298214,-31685075000000.0,4999
5100,-100.0,-570.9388256298214,-31939944000000.0,5099
5200,-100.0,-570.9388256298214,-32797268000000.0,5199
5300,-100.0,-570.9388256298214,-40052750000000.0,5299
5400,-100.0,-570.9388256298214,-35929760000000.0,5399
5500,-100.0,-525.7531709526174,-39645803000000.0,5499
5600,-100.0,-525.7531709526174,-45683285000000.0,5599
5700,-100.0,-525.7531709526174,-43317996000000.0,5699
5800,-100.0,-525.7531709526174,-44276323000000.0,5799
5900,-100.0,-525.7531709526174,-51096630000000.0,5899
6000,-100.0,-616.0998624607656,-48466848000000.0,5999
6100,-100.0,-616.0998624607656,-54677568000000.0,6099
6200,-90.0,-616.0998624607656,-55873687000000.0,6199
6300,-100.0,-616.0998624607656,-61347312000000.0,6299
6400,-100.0,-616.0998624607656,-67236337000000.0,6399
6500,-90.0,-537.3909885412301,-68842273000000.0,6499
6600,-100.0,-537.3909885412301,-70163483000000.0,6599
6700,-100.0,-537.3909885412301,-69150740000000.0,6699
6800,-100.0,-537.3909885412301,-71734300000000.0,6799
6900,-100.0,-537.3909885412301,-82873000000000.0,6899
7000,-100.0,-530.7612882522102,-84453630000000.0,6999
7100,-100.0,-530.7612882522102,-76264990000000.0,7099
7200,-100.0,-530.7612882522102,-83681280000000.0,7199
7300,-100.0,-530.7612882522102,-92821265000000.0,7299
7400,-100.0,-530.7612882522102,-93506230000000.0,7399
7500,-100.0,-648.2917395610541,-121006250000000.0,7499
7600,-100.0,-648.2917395610541,-99677370000000.0,7599
7700,-100.0,-648.2917395610541,-110629726000000.0,7699
7800,-100.0,-648.2917395610541,-101732430000000.0,7799
7900,-100.0,-648.2917395610541,-110184995000000.0,7899
8000,-100.0,-558.779862060398,-111521440000000.0,7999
8100,-100.0,-558.779862060398,-112228770000000.0,8099
8200,-100.0,-558.779862060398,-115128060000000.0,8199
8300,-100.0,-558.779862060398,-138640060000000.0,8299
8400,-100.0,-558.779862060398,-142071030000000.0,8399
8500,-100.0,-160.6508532309162,-155630920000000.0,8499
8600,-100.0,-160.6508532309162,-163924270000000.0,8599
8700,-100.0,-160.6508532309162,-160915550000000.0,8699
8800,-100.0,-160.6508532309162,-185517250000000.0,8799
8900,-100.0,-160.6508532309162,-177766500000000.0,8899
9000,-100.0,-137.81112301400483,-167323970000000.0,8999
9100,-100.0,-137.81112301400483,-183087410000000.0,9099
9200,-90.0,-137.81112301400483,-191207450000000.0,9199
9300,-100.0,-137.81112301400483,-220536140000000.0,9299
9400,100.0,-137.81112301400483,-194727760000000.0,9399
9500,-100.0,-129.8722907975874,-199813540000000.0,9499
9600,-100.0,-129.8722907975874,-275399100000000.0,9599
9700,-100.0,-129.8722907975874,-195704200000000.0,9699
9800,-90.0,-129.8722907975874,-228508000000000.0,9799
9900,-100.0,-129.8722907975874,-237245800000000.0,9899
10000,-100.0,-172.76084266618298,-246720490000000.0,9999
