Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-884.9242983461488,nan,0
100,-100.0,-884.9242983461488,9396.234,99
200,-100.0,-884.9242983461488,4158.05,199
300,-100.0,-884.9242983461488,1825.3534,299
400,-100.0,-884.9242983461488,2209.7544,399
500,-100.0,-141.5339439958224,2541.4092,499
600,-100.0,-141.5339439958224,20669.078,599
700,-100.0,-141.5339439958224,33488.066,699
800,-100.0,-141.5339439958224,23321.578,799
900,-100.0,-141.5339439958224,13898.848,899
1000,-100.0,-189.5299758590273,7012.0493,999
1100,-100.0,-189.5299758590273,8648.907,1099
1200,-100.0,-189.5299758590273,7772.0806,1199
1300,-100.0,-189.5299758590273,4573.912,1299
1400,-100.0,-189.5299758590273,3760.8147,1399
1500,-100.0,-546.9559703251855,3046.2468,1499
1600,-100.0,-546.9559703251855,8320.305,1599
1700,-100.0,-546.9559703251855,4287.649,1699
1800,-90.0,-546.9559703251855,2161.035,1799
1900,-90.0,-546.9559703251855,1600.0175,1899
2000,-90.0,-1245.561623156475,1439.0189,1999
2100,-100.0,-1245.561623156475,14693.808,2099
2200,-100.0,-1245.561623156475,15857.847,2199
2300,-100.0,-1245.561623156475,20318.973,2299
2400,-100.0,-1245.561623156475,15884.617,2399
2500,-100.0,-606.1231184521928,16554.32,2499
2600,-100.0,-606.1231184521928,3986.353,2599
2700,-100.0,-606.1231184521928,2939.616,2699
2800,-100.0,-606.1231184521928,2746.5432,2799
2900,-100.0,-606.1231184521928,2677.892,2899
3000,-100.0,-555.1099080904239,2337.361,2999
3100,-100.0,-555.1099080904239,2525.5293,3099
3200,-100.0,-555.1099080904239,2103.5962,3199
3300,-100.0,-555.1099080904239,1907.5925,3299
3400,-100.0,-555.1099080904239,1862.6759,3399
3500,-100.0,-457.15793511567773,1683.7844,3499
3600,-100.0,-457.15793511567773,1548.4569,3599
3700,-100.0,-457.15793511567773,1528.9801,3699
3800,-90.0,-457.15793511567773,1498.232,3799
3900,-90.0,-457.15793511567773,1369.4008,3899
4000,-90.0,-426.3463584701641,1341.8188,3999
4100,-100.0,-426.3463584701641,1287.8093,4099
4200,-100.0,-426.3463584701641,1157.1396,4199
4300,-100.0,-426.3463584701641,1194.7715,4299
4400,-100.0,-426.3463584701641,1123.2054,4399
4500,-100.0,-515.9539426360892,1241.3234,4499
4600,-100.0,-515.9539426360892,1184.5138,4599
4700,-100.0,-515.9539426360892,1144.3246,4699
4800,-100.0,-515.9539426360892,1123.5791,4799
4900,-100.0,-515.9539426360892,995.3873,4899
5000,-100.0,-596.8506537222411,915.3169,4999
5100,-100.0,-596.8506537222411,1000.58594,5099
5200,-100.0,-596.8506537222411,900.1912,5199
5300,-100.0,-596.8506537222411,833.5457,5299
5400,-100.0,-596.8506537222411,850.4137,5399
5500,-100.0,-551.9566654971743,862.8239,5499
5600,-100.0,-551.9566654971743,4736.7686,5599
5700,-100.0,-551.9566654971743,10061.202,5699
5800,-100.0,-551.9566654971743,14786.145,5799
5900,-100.0,-551.9566654971743,20256.822,5899
6000,-100.0,-596.6115082265719,7865.108,5999
6100,-100.0,-596.6115082265719,2217.2842,6099
6200,-100.0,-596.6115082265719,2227.5828,6199
6300,-100.0,-596.6115082265719,1822.6295,6299
6400,-100.0,-596.6115082265719,1055.2241,6399
6500,-100.0,-78.64877556189705,1010.4478,6499
6600,-100.0,-78.64877556189705,937.82764,6599
6700,-100.0,-78.64877556189705,981.7294,6699
6800,-100.0,-78.64877556189705,810.00903,6799
6900,-100.0,-78.64877556189705,809.73126,6899
7000,-100.0,-594.5772313472271,1113.2737,6999
7100,-100.0,-594.5772313472271,1251.0016,7099
7200,-100.0,-594.5772313472271,904.36383,7199
7300,-100.0,-594.5772313472271,872.8593,7299
7400,-100.0,-594.5772313472271,792.907,7399
7500,-70.0,-608.3206851300079,838.807,7499
7600,-100.0,-608.3206851300079,917.3893,7599
7700,-100.0,-608.3206851300079,1404.4393,7699
7800,-100.0,-608.3206851300079,1314.2422,7799
7900,-100.0,-608.3206851300079,1353.0708,7899
8000,-100.0,-665.9056620317341,1489.4854,7999
8100,-100.0,-665.9056620317341,1608.0156,8099
8200,-100.0,-665.9056620317341,2288.134,8199
8300,-100.0,-665.9056620317341,2725.9111,8299
8400,-100.0,-665.9056620317341,3052.9294,8399
8500,-100.0,-410.30291164130705,3600.1157,8499
8600,-100.0,-410.30291164130705,2193.878,8599
8700,-100.0,-410.30291164130705,1184.7666,8699
8800,-100.0,-410.30291164130705,974.38586,8799
8900,-100.0,-410.30291164130705,1756.0142,8899
9000,-100.0,-830.4397583834007,2105.3286,8999
9100,-100.0,-830.4397583834007,1510.9825,9099
9200,-100.0,-830.4397583834007,1426.7998,9199
9300,-100.0,-830.4397583834007,1931.0767,9299
9400,-100.0,-830.4397583834007,1880.7878,9399
9500,-100.0,-721.6719777863178,1688.8081,9499
9600,-100.0,-721.6719777863178,1411.7823,9599
9700,-100.0,-721.6719777863178,1210.2614,9699
9800,-100.0,-721.6719777863178,828.68884,9799
9900,-100.0,-721.6719777863178,793.512,9899
10000,-100.0,-468.4532777721446,712.0823,9999
10100,-100.0,-468.4532777721446,497.77286,10099
