Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-134.45308395354215,nan,0
100,-100.0,-134.45308395354215,9778.151,99
200,-100.0,-134.45308395354215,5453.3193,199
300,-100.0,-134.45308395354215,180.15646,299
400,-100.0,-134.45308395354215,101.76099,399
500,-100.0,-733.1881805783012,131.8815,499
600,-100.0,-733.1881805783012,653.87805,599
700,-100.0,-733.1881805783012,41.314903,699
800,-100.0,-733.1881805783012,35.487194,799
900,-100.0,-733.1881805783012,20.271345,899
1000,-100.0,-490.9126777504577,116.061424,999
1100,-100.0,-490.9126777504577,872.9228,1099
1200,-100.0,-490.9126777504577,219.58963,1199
1300,-100.0,-490.9126777504577,243.63246,1299
1400,-100.0,-490.9126777504577,147.59132,1399
1500,-100.0,-447.3162962092039,168.30684,1499
1600,-100.0,-447.3162962092039,1010.07764,1599
1700,-100.0,-447.3162962092039,313.79462,1699
1800,-100.0,-447.3162962092039,475.38907,1799
1900,-100.0,-447.3162962092039,302.98907,1899
2000,-100.0,-265.0625550820227,708.2113,1999
2100,-100.0,-265.0625550820227,733.68164,2099
2200,-100.0,-265.0625550820227,416.80188,2199
2300,-100.0,-265.0625550820227,96.88881,2299
2400,-10.0,-265.0625550820227,317.81882,2399
2500,-50.0,-225.29560065902984,672.7768,2499
2600,-100.0,-225.29560065902984,1101.6305,2599
2700,-100.0,-225.29560065902984,774.7023,2699
2800,-100.0,-225.29560065902984,718.37756,2799
2900,-100.0,-225.29560065902984,700.0307,2899
3000,-100.0,-119.38620359404243,795.5829,2999
3100,-100.0,-119.38620359404243,950.9741,3099
3200,-100.0,-119.38620359404243,534.6017,3199
3300,-100.0,-119.38620359404243,519.75916,3299
3400,20.0,-119.38620359404243,615.1334,3399
3500,-100.0,-140.05737840209315,1081.8597,3499
3600,-100.0,-140.05737840209315,1535.902,3599
3700,-100.0,-140.05737840209315,1213.0591,3699
3800,-100.0,-140.05737840209315,1422.2106,3799
3900,-90.0,-140.05737840209315,1084.6083,3899
4000,-100.0,-138.74415013973152,1167.4943,3999
4100,-100.0,-138.74415013973152,1458.9719,4099
4200,-100.0,-138.74415013973152,1402.8086,4199
4300,-100.0,-138.74415013973152,1572.3242,4299
4400,-100.0,-138.74415013973152,1645.1382,4399
4500,-100.0,-109.44087517971957,1713.8984,4499
4600,-70.0,-109.44087517971957,1986.7103,4599
4700,-40.0,-109.44087517971957,1461.7228,4699
4800,-100.0,-109.44087517971957,1838.2147,4799
4900,-100.0,-109.44087517971957,1688.2933,4899
5000,-100.0,-146.06244682098952,1934.4773,4999
5100,-100.0,-146.06244682098952,2062.619,5099
5200,-100.0,-146.06244682098952,1679.309,5199
5300,-100.0,-146.06244682098952,1734.3726,5299
5400,-100.0,-146.06244682098952,1629.0264,5399
5500,-100.0,-148.32499310084305,1804.5266,5499
5600,20.0,-148.32499310084305,2039.2736,5599
5700,60.0,-148.32499310084305,1669.6694,5699
5800,40.0,-148.32499310084305,1828.1792,5799
5900,-100.0,-148.32499310084305,2037.4297,5899
6000,70.0,-166.48836070778813,1692.1111,5999
6100,-100.0,-166.48836070778813,2126.5508,6099
6200,-100.0,-166.48836070778813,1849.7479,6199
6300,-100.0,-166.48836070778813,1852.2422,6299
6400,-20.0,-166.48836070778813,1754.9292,6399
6500,-50.0,-82.32523740809454,2068.1895,6499
6600,-100.0,-82.32523740809454,2150.1216,6599
6700,-50.0,-82.32523740809454,1909.3833,6699
6800,-100.0,-82.32523740809454,2022.8813,6799
6900,-100.0,-82.32523740809454,2118.72,6899
7000,-90.0,-119.22209477321708,2110.9468,6999
7100,-100.0,-119.22209477321708,2558.9026,7099
7200,-100.0,-119.22209477321708,2097.3982,7199
7300,-50.0,-119.22209477321708,2189.0957,7299
7400,-70.0,-119.22209477321708,2234.2312,7399
7500,-100.0,-136.88743351580973,2478.7737,7499
7600,-100.0,-136.88743351580973,2557.6047,7599
7700,-100.0,-136.88743351580973,2439.216,7699
7800,-100.0,-136.88743351580973,2408.158,7799
7900,-100.0,-136.88743351580973,2390.781,7899
8000,-100.0,-111.67006090028224,2363.116,7999
8100,-100.0,-111.67006090028224,2503.2705,8099
8200,-100.0,-111.67006090028224,2292.5862,8199
8300,-70.0,-111.67006090028224,2359.8687,8299
8400,-20.0,-111.67006090028224,2457.9097,8399
8500,-100.0,-231.1601187867597,2378.4941,8499
8600,-100.0,-231.1601187867597,2757.3171,8599
8700,-100.0,-231.1601187867597,2355.4575,8699
8800,-100.0,-231.1601187867597,2183.7131,8799
8900,-100.0,-231.1601187867597,2380.852,8899
9000,-100.0,-132.41893325631003,2328.9126,8999
9100,0.0,-132.41893325631003,3059.6436,9099
9200,-100.0,-132.41893325631003,2379.8674,9199
9300,-60.0,-132.41893325631003,2734.5576,9299
9400,-100.0,-132.41893325631003,3193.485,9399
9500,-100.0,-123.79313169871065,3176.661,9499
9600,-90.0,-123.79313169871065,3460.7576,9599
9700,-100.0,-123.79313169871065,3143.769,9699
9800,-100.0,-123.79313169871065,2855.1138,9799
9900,-20.0,-123.79313169871065,2090.0422,9899
10000,-100.0,-170.03623499152715,2221.7922,9999
10100,-100.0,-170.03623499152715,1752.1893,10099
10200,-90.0,-170.03623499152715,735.51733,10199
10300,-90.0,-170.03623499152715,1021.5161,10299
10400,-90.0,-170.03623499152715,1280.898,10399
10500,-90.0,-604.1456400429612,1348.1031,10499
